_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text,tokens,stemmed_tokens,lemmatized_tokens
623497783,False,finalized,3,12/12/2014 19:41,3,0.7087,Fri Dec 05 22:58:29 +0000 2014,5.41e+17,#AAPL OR @Apple,,jdelaneyxo beta testing the newest @Apple product... The #iSee http://t.co/4hpgNUgOgj,"['jdelaneyxo', 'beta', 'testing', 'newest', 'apple', 'product', 'isee']","['jdelaneyxo', 'beta', 'test', 'newest', 'appl', 'product', 'ise']","['jdelaneyxo', 'beta', 'testing', 'newest', 'apple', 'product', 'isee']"
623497784,False,finalized,3,12/11/2014 14:54,1,1.0,Fri Dec 05 22:58:44 +0000 2014,5.41e+17,#AAPL OR @Apple,,hey @apple my 5s keeps glitching :/,"['hey', 'apple', '5s', 'keeps', 'glitching']","['hey', 'appl', '5s', 'keep', 'glitch']","['hey', 'apple', '5', 'keep', 'glitching']"
623497785,False,finalized,3,12/12/2014 15:01,3,1.0,Fri Dec 05 23:00:14 +0000 2014,5.41e+17,#AAPL OR @Apple,,Apple Antitrust Case Hangs in the Balance - http://t.co/CaHboVHRje @apple #antitrust #wow #ipod,"['apple', 'antitrust', 'case', 'hangs', 'balance', 'apple', 'antitrust', 'wow', 'ipod']","['appl', 'antitrust', 'case', 'hang', 'balanc', 'appl', 'antitrust', 'wow', 'ipod']","['apple', 'antitrust', 'case', 'hang', 'balance', 'apple', 'antitrust', 'wow', 'ipod']"
623497786,False,finalized,3,12/12/2014 12:18,3,1.0,Fri Dec 05 23:05:28 +0000 2014,5.41e+17,#AAPL OR @Apple,,"Why @Apple, @Google, and @Facebook have their own programming languages. | https://t.co/G5NZ0xAeVH #code #analysis #web #tech #nerdup","['apple', 'google', 'facebook', 'programming', 'languages', 'code', 'analysis', 'web', 'tech', 'nerdup']","['appl', 'googl', 'facebook', 'program', 'languag', 'code', 'analysi', 'web', 'tech', 'nerdup']","['apple', 'google', 'facebook', 'programming', 'language', 'code', 'analysis', 'web', 'tech', 'nerdup']"
623497787,False,finalized,3,12/11/2014 23:31,1,1.0,Fri Dec 05 23:08:17 +0000 2014,5.41e+17,#AAPL OR @Apple,,"Hey @Apple, every time you update iTunes you make it worse. And worse. #DontUpdateiTunes","['hey', 'apple', 'every', 'time', 'update', 'itunes', 'make', 'worse', 'worse', 'dontupdateitunes']","['hey', 'appl', 'everi', 'time', 'updat', 'itun', 'make', 'wors', 'wors', 'dontupdateitun']","['hey', 'apple', 'every', 'time', 'update', 'itunes', 'make', 'worse', 'worse', 'dontupdateitunes']"
623497788,False,finalized,3,12/11/2014 18:47,1,1.0,Fri Dec 05 23:13:16 +0000 2014,5.41e+17,#AAPL OR @Apple,,@britt_bumgarner @briannalengy I mean it didn't auto correct so who is really at fault here @apple,"['britt', 'bumgarner', 'briannalengy', 'mean', 'auto', 'correct', 'really', 'fault', 'apple']","['britt', 'bumgarn', 'briannalengi', 'mean', 'auto', 'correct', 'realli', 'fault', 'appl']","['britt', 'bumgarner', 'briannalengy', 'mean', 'auto', 'correct', 'really', 'fault', 'apple']"
623497789,False,finalized,3,12/12/2014 2:00,3,0.6675,Fri Dec 05 23:13:35 +0000 2014,5.41e+17,#AAPL OR @Apple,,@JessicaB515 @britt_bumgarner @Apple fight fight fight,"['jessicab515', 'britt', 'bumgarner', 'apple', 'fight', 'fight', 'fight']","['jessicab515', 'britt', 'bumgarn', 'appl', 'fight', 'fight', 'fight']","['jessicab515', 'britt', 'bumgarner', 'apple', 'fight', 'fight', 'fight']"
623497790,False,finalized,3,12/12/2014 1:46,1,0.6765,Fri Dec 05 23:14:05 +0000 2014,5.41e+17,#AAPL OR @Apple,,@briannalengy @JessicaB515 @Apple apple I'm gonna sue you for thatb,"['briannalengy', 'jessicab515', 'apple', 'apple', 'gon', 'na', 'sue', 'thatb']","['briannalengi', 'jessicab515', 'appl', 'appl', 'gon', 'na', 'sue', 'thatb']","['briannalengy', 'jessicab515', 'apple', 'apple', 'gon', 'na', 'sue', 'thatb']"
623497791,False,finalized,6,12/12/2014 19:38,3,0.691,Fri Dec 05 23:16:05 +0000 2014,5.41e+17,#AAPL OR @Apple,,12 Gift Ideas For The Apple Lover Who Has Everything http://t.co/0RTcyLOsAD @apple #technology,"['12', 'gift', 'ideas', 'apple', 'lover', 'everything', 'apple', 'technology']","['12', 'gift', 'idea', 'appl', 'lover', 'everyth', 'appl', 'technolog']","['12', 'gift', 'idea', 'apple', 'lover', 'everything', 'apple', 'technology']"
623497792,False,finalized,3,12/12/2014 2:13,1,1.0,Fri Dec 05 23:19:35 +0000 2014,5.41e+17,#AAPL OR @Apple,,Every time I change keyboards this come up. Like wtf @apple get your shit together http://t.co/A9cimyYod8,"['every', 'time', 'change', 'keyboards', 'come', 'like', 'wtf', 'apple', 'get', 'shit', 'together']","['everi', 'time', 'chang', 'keyboard', 'come', 'like', 'wtf', 'appl', 'get', 'shit', 'togeth']","['every', 'time', 'change', 'keyboard', 'come', 'like', 'wtf', 'apple', 'get', 'shit', 'together']"
623497793,False,finalized,6,12/12/2014 10:31,not_relevant,0.6614,Fri Dec 05 23:30:04 +0000 2014,5.41e+17,#AAPL OR @Apple,,#AAPL:Taser CEO Sees Federal Funding Tripling Body Camera Business...http://t.co/IxDidngk4g,"['aapl', 'taser', 'ceo', 'sees', 'federal', 'funding', 'tripling', 'body', 'camera', 'business']","['aapl', 'taser', 'ceo', 'see', 'feder', 'fund', 'tripl', 'bodi', 'camera', 'busi']","['aapl', 'taser', 'ceo', 'see', 'federal', 'funding', 'tripling', 'body', 'camera', 'business']"
623497794,False,finalized,3,12/12/2014 14:08,3,1.0,Fri Dec 05 23:39:35 +0000 2014,5.41e+17,#AAPL OR @Apple,,Things are happening @apple,"['things', 'happening', 'apple']","['thing', 'happen', 'appl']","['thing', 'happening', 'apple']"
623497795,False,finalized,3,12/11/2014 22:25,3,0.6861,Fri Dec 05 23:39:50 +0000 2014,5.41e+17,#AAPL OR @Apple,,BREAKING: #NYC #EricGarnet protestors occupy @Apple story in #NY #ICantBreath 11x  LIVE @Rebelutionary_Z http://t.co/5y1RRbx0SC,"['breaking', 'nyc', 'ericgarnet', 'protestors', 'occupy', 'apple', 'story', 'ny', 'icantbreath', '11x', 'live', 'rebelutionary', 'z']","['break', 'nyc', 'ericgarnet', 'protestor', 'occupi', 'appl', 'stori', 'ny', 'icantbreath', '11x', 'live', 'rebelutionari', 'z']","['breaking', 'nyc', 'ericgarnet', 'protestors', 'occupy', 'apple', 'story', 'ny', 'icantbreath', '11x', 'live', 'rebelutionary', 'z']"
623497796,False,finalized,3,12/12/2014 4:03,3,0.6619,Fri Dec 05 23:41:04 +0000 2014,5.41e+17,#AAPL OR @Apple,,"@Apple [#Apple]'s #IPhone6Plus captures Christmas at the #White House. (#Friday, 5 #December) http://t.co/pPbHlIRhZZ","['apple', 'apple', 'iphone6plus', 'captures', 'christmas', 'white', 'house', 'friday', '5', 'december']","['appl', 'appl', 'iphone6plu', 'captur', 'christma', 'white', 'hous', 'friday', '5', 'decemb']","['apple', 'apple', 'iphone6plus', 'capture', 'christmas', 'white', 'house', 'friday', '5', 'december']"
623497797,False,finalized,3,12/12/2014 1:51,3,0.6774,Fri Dec 05 23:44:10 +0000 2014,5.41e+17,#AAPL OR @Apple,,4.5 min silence #MikeBrown #NYC protesters @Apple store @Stackizshort http://t.co/JceDzlgGuv #EricGarner #ICantBreathe #BlackLivesMatter,"['4', '5', 'min', 'silence', 'mikebrown', 'nyc', 'protesters', 'apple', 'store', 'stackizshort', 'ericgarner', 'icantbreathe', 'blacklivesmatter']","['4', '5', 'min', 'silenc', 'mikebrown', 'nyc', 'protest', 'appl', 'store', 'stackizshort', 'ericgarn', 'icantbreath', 'blacklivesmatt']","['4', '5', 'min', 'silence', 'mikebrown', 'nyc', 'protester', 'apple', 'store', 'stackizshort', 'ericgarner', 'icantbreathe', 'blacklivesmatter']"
623497798,False,finalized,3,12/12/2014 21:52,3,0.6578,Fri Dec 05 23:44:24 +0000 2014,5.41e+17,#AAPL OR @Apple,,Steve Jobs Deposition Video Shown in Ongoing iPod Class-Action Lawsuit http://t.co/jhvHYauA1P #AAPL,"['steve', 'jobs', 'deposition', 'video', 'shown', 'ongoing', 'ipod', 'class', 'action', 'lawsuit', 'aapl']","['steve', 'job', 'deposit', 'video', 'shown', 'ongo', 'ipod', 'class', 'action', 'lawsuit', 'aapl']","['steve', 'job', 'deposition', 'video', 'shown', 'ongoing', 'ipod', 'class', 'action', 'lawsuit', 'aapl']"
623497799,False,finalized,3,12/12/2014 13:13,3,0.6851,Fri Dec 05 23:45:04 +0000 2014,5.41e+17,#AAPL OR @Apple,,#AAPL:Apple Could Face iPhone 6 Shortages Next Year...http://t.co/0rgAJF8TPX,"['aapl', 'apple', 'could', 'face', 'iphone', '6', 'shortages', 'next', 'year']","['aapl', 'appl', 'could', 'face', 'iphon', '6', 'shortag', 'next', 'year']","['aapl', 'apple', 'could', 'face', 'iphone', '6', 'shortage', 'next', 'year']"
623497800,True,golden,19,,1,1.0,Fri Dec 05 23:47:47 +0000 2014,5.41e+17,#AAPL OR @Apple,1,@apple last time I checked I thought I bought a iphone 6 not a slippery ass bar of soap disguised as one. I DIDNT DESERVE THIS,"['apple', 'last', 'time', 'checked', 'thought', 'bought', 'iphone', '6', 'slippery', 'ass', 'bar', 'soap', 'disguised', 'one', 'didnt', 'deserve']","['appl', 'last', 'time', 'check', 'thought', 'bought', 'iphon', '6', 'slipperi', 'ass', 'bar', 'soap', 'disguis', 'one', 'didnt', 'deserv']","['apple', 'last', 'time', 'checked', 'thought', 'bought', 'iphone', '6', 'slippery', 'as', 'bar', 'soap', 'disguised', 'one', 'didnt', 'deserve']"
623497801,False,finalized,3,12/12/2014 22:12,3,0.6632,Fri Dec 05 23:48:18 +0000 2014,5.41e+17,#AAPL OR @Apple,,Mark my words @apple wild do away with the iPhone 5c and bring back the 4' iPhone. The 5s is the ultimate form factor. Welcome iPhone mini.,"['mark', 'words', 'apple', 'wild', 'away', 'iphone', '5c', 'bring', 'back', '4', 'iphone', '5s', 'ultimate', 'form', 'factor', 'welcome', 'iphone', 'mini']","['mark', 'word', 'appl', 'wild', 'away', 'iphon', '5c', 'bring', 'back', '4', 'iphon', '5s', 'ultim', 'form', 'factor', 'welcom', 'iphon', 'mini']","['mark', 'word', 'apple', 'wild', 'away', 'iphone', '5c', 'bring', 'back', '4', 'iphone', '5', 'ultimate', 'form', 'factor', 'welcome', 'iphone', 'mini']"
623497802,False,finalized,3,12/12/2014 19:54,3,1.0,Fri Dec 05 23:49:14 +0000 2014,5.41e+17,#AAPL OR @Apple,,"#iPhone6c release date, #rumours and #leaked images: @Apple [#Apple] said to #be working .... (#Friday, 5 #Decem... http://t.co/zX2zMhpnEy","['iphone6c', 'release', 'date', 'rumours', 'leaked', 'images', 'apple', 'apple', 'said', 'working', 'friday', '5', 'decem']","['iphone6c', 'releas', 'date', 'rumour', 'leak', 'imag', 'appl', 'appl', 'said', 'work', 'friday', '5', 'decem']","['iphone6c', 'release', 'date', 'rumour', 'leaked', 'image', 'apple', 'apple', 'said', 'working', 'friday', '5', 'decem']"
623497803,False,finalized,3,12/12/2014 21:21,3,1.0,Fri Dec 05 23:49:39 +0000 2014,5.41e+17,#AAPL OR @Apple,,#NYC #EricGarner protesters stage 'Die In' @Apple store http://t.co/5y1RRbx0SC LIVE @Rebelutionary_Z #BlackLivesMatters #ShutItDown,"['nyc', 'ericgarner', 'protesters', 'stage', 'die', 'apple', 'store', 'live', 'rebelutionary', 'z', 'blacklivesmatters', 'shutitdown']","['nyc', 'ericgarn', 'protest', 'stage', 'die', 'appl', 'store', 'live', 'rebelutionari', 'z', 'blacklivesmatt', 'shutitdown']","['nyc', 'ericgarner', 'protester', 'stage', 'die', 'apple', 'store', 'live', 'rebelutionary', 'z', 'blacklivesmatters', 'shutitdown']"
623497804,False,finalized,3,12/12/2014 8:52,3,1.0,Fri Dec 05 23:53:58 +0000 2014,5.41e+17,#AAPL OR @Apple,,"The best link of the day on @usemuzli Tech: @facebook CEO Mark Zuckerberg goes after @tim_cook , @Apple -- AppAdvice
http://t.co/cDnZCthRlA","['best', 'link', 'day', 'usemuzli', 'tech', 'facebook', 'ceo', 'mark', 'zuckerberg', 'goes', 'tim', 'cook', 'apple', 'appadvice']","['best', 'link', 'day', 'usemuzli', 'tech', 'facebook', 'ceo', 'mark', 'zuckerberg', 'goe', 'tim', 'cook', 'appl', 'appadvic']","['best', 'link', 'day', 'usemuzli', 'tech', 'facebook', 'ceo', 'mark', 'zuckerberg', 'go', 'tim', 'cook', 'apple', 'appadvice']"
623497805,False,finalized,3,12/12/2014 2:33,3,0.6827,Fri Dec 05 23:54:35 +0000 2014,5.41e+17,#AAPL OR @Apple,,@ErnestSzoka super-stoked about the new Only One update! Was hoping @apple would get to it today. Ah well. Great game! Great job!,"['ernestszoka', 'super', 'stoked', 'new', 'one', 'update', 'hoping', 'apple', 'would', 'get', 'today', 'ah', 'well', 'great', 'game', 'great', 'job']","['ernestszoka', 'super', 'stoke', 'new', 'one', 'updat', 'hope', 'appl', 'would', 'get', 'today', 'ah', 'well', 'great', 'game', 'great', 'job']","['ernestszoka', 'super', 'stoked', 'new', 'one', 'update', 'hoping', 'apple', 'would', 'get', 'today', 'ah', 'well', 'great', 'game', 'great', 'job']"
623497806,False,finalized,4,12/12/2014 4:03,3,0.7201,Fri Dec 05 23:54:49 +0000 2014,5.41e+17,#AAPL OR @Apple,,@stackizshort streaming now from @Apple #NYC 5th Ave. store http://t.co/ttUe4ykubs #icantbreathe #EricGarner #Ferguson #thisstopstoday,"['stackizshort', 'streaming', 'apple', 'nyc', '5th', 'ave', 'store', 'icantbreathe', 'ericgarner', 'ferguson', 'thisstopstoday']","['stackizshort', 'stream', 'appl', 'nyc', '5th', 'ave', 'store', 'icantbreath', 'ericgarn', 'ferguson', 'thisstopstoday']","['stackizshort', 'streaming', 'apple', 'nyc', '5th', 'ave', 'store', 'icantbreathe', 'ericgarner', 'ferguson', 'thisstopstoday']"
623497807,False,finalized,3,12/12/2014 2:50,3,1.0,Fri Dec 05 23:55:16 +0000 2014,5.41e+17,#AAPL OR @Apple,,@eliransapir @Apple ok duly noted,"['eliransapir', 'apple', 'ok', 'duly', 'noted']","['eliransapir', 'appl', 'ok', 'duli', 'note']","['eliransapir', 'apple', 'ok', 'duly', 'noted']"
623497808,False,finalized,3,12/12/2014 20:39,1,1.0,Fri Dec 05 23:57:44 +0000 2014,5.41e+17,#AAPL OR @Apple,,RT @danielllebaker: Paid $20 for a new 5 charger and couldn't  b more pissed about it... this is rape @apple,"['rt', 'danielllebaker', 'paid', '20', 'new', '5', 'charger', 'b', 'pissed', 'rape', 'apple']","['rt', 'danielllebak', 'paid', '20', 'new', '5', 'charger', 'b', 'piss', 'rape', 'appl']","['rt', 'danielllebaker', 'paid', '20', 'new', '5', 'charger', 'b', 'pissed', 'rape', 'apple']"
623497809,False,finalized,3,12/12/2014 2:28,3,1.0,Sat Dec 06 00:01:12 +0000 2014,5.41e+17,#AAPL OR @Apple,,"#mkt Final #AAPL #PutCallRatios for Friday, December 5, 2014:  http://t.co/lvK2RfkfBB","['mkt', 'final', 'aapl', 'putcallratios', 'friday', 'december', '5', '2014']","['mkt', 'final', 'aapl', 'putcallratio', 'friday', 'decemb', '5', '2014']","['mkt', 'final', 'aapl', 'putcallratios', 'friday', 'december', '5', '2014']"
623497810,False,finalized,3,12/12/2014 1:18,3,0.6759,Sat Dec 06 00:01:13 +0000 2014,5.41e+17,#AAPL OR @Apple,,"Final #AAPL #PutCallRatios for Friday, December 5, 2014 http://t.co/ALiZA7PcqF via Hamzei  $$","['final', 'aapl', 'putcallratios', 'friday', 'december', '5', '2014', 'via', 'hamzei']","['final', 'aapl', 'putcallratio', 'friday', 'decemb', '5', '2014', 'via', 'hamzei']","['final', 'aapl', 'putcallratios', 'friday', 'december', '5', '2014', 'via', 'hamzei']"
623497811,False,finalized,4,12/12/2014 15:50,3,0.7039,Sat Dec 06 00:05:12 +0000 2014,5.41e+17,#AAPL OR @Apple,,@apple why isnt the WWA movie on iTunes,"['apple', 'isnt', 'wwa', 'movie', 'itunes']","['appl', 'isnt', 'wwa', 'movi', 'itun']","['apple', 'isnt', 'wwa', 'movie', 'itunes']"
623497812,False,finalized,3,12/12/2014 2:02,1,1.0,Sat Dec 06 00:07:17 +0000 2014,5.41e+17,#AAPL OR @Apple,,Protesters in the @Apple store pretty much sums it up. Its like a gravitational pull. Shocked it took this long. Next stop? STARBUCKS!!,"['protesters', 'apple', 'store', 'pretty', 'much', 'sums', 'like', 'gravitational', 'pull', 'shocked', 'took', 'long', 'next', 'stop', 'starbucks']","['protest', 'appl', 'store', 'pretti', 'much', 'sum', 'like', 'gravit', 'pull', 'shock', 'took', 'long', 'next', 'stop', 'starbuck']","['protester', 'apple', 'store', 'pretty', 'much', 'sum', 'like', 'gravitational', 'pull', 'shocked', 'took', 'long', 'next', 'stop', 'starbucks']"
623497813,False,finalized,3,12/12/2014 15:02,3,0.6678,Sat Dec 06 00:08:05 +0000 2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET","['rt', 'onerepublic', 'studio', '45', '000', 'ft', 'one', 'outlet', '4', 'computers', 'apple', 'need', 'batteries', 'future']","['rt', 'onerepubl', 'studio', '45', '000', 'ft', 'one', 'outlet', '4', 'comput', 'appl', 'need', 'batteri', 'futur']","['rt', 'onerepublic', 'studio', '45', '000', 'ft', 'one', 'outlet', '4', 'computer', 'apple', 'need', 'battery', 'future']"
623497814,False,finalized,3,12/12/2014 2:05,1,1.0,Sat Dec 06 00:08:25 +0000 2014,5.41e+17,#AAPL OR @Apple,,"RT @mrushh: hey @apple why is my phone dying when it's on the charger 
ur stuff sucks","['rt', 'mrushh', 'hey', 'apple', 'phone', 'dying', 'charger', 'ur', 'stuff', 'sucks']","['rt', 'mrushh', 'hey', 'appl', 'phone', 'die', 'charger', 'ur', 'stuff', 'suck']","['rt', 'mrushh', 'hey', 'apple', 'phone', 'dying', 'charger', 'ur', 'stuff', 'suck']"
623497815,False,finalized,3,12/12/2014 8:42,3,1.0,Sat Dec 06 00:08:46 +0000 2014,5.41e+17,#AAPL OR @Apple,,"@MrBeagleman @Apple 
If Starbucks shuts down, anon is decimated","['mrbeagleman', 'apple', 'starbucks', 'shuts', 'anon', 'decimated']","['mrbeagleman', 'appl', 'starbuck', 'shut', 'anon', 'decim']","['mrbeagleman', 'apple', 'starbucks', 'shuts', 'anon', 'decimated']"
623497816,False,finalized,3,12/12/2014 3:33,3,0.6652,Sat Dec 06 00:09:17 +0000 2014,5.41e+17,#AAPL OR @Apple,,"RT @B30wu1f2: @MrBeagleman @Apple 
If Starbucks shuts down, anon is decimated","['rt', 'b30wu1f2', 'mrbeagleman', 'apple', 'starbucks', 'shuts', 'anon', 'decimated']","['rt', 'b30wu1f2', 'mrbeagleman', 'appl', 'starbuck', 'shut', 'anon', 'decim']","['rt', 'b30wu1f2', 'mrbeagleman', 'apple', 'starbucks', 'shuts', 'anon', 'decimated']"
623497817,False,finalized,3,12/12/2014 22:03,1,1.0,Sat Dec 06 00:13:45 +0000 2014,5.41e+17,#AAPL OR @Apple,,I have to be honest. My once great fanaticism for @Apple is turning into an equally great dislike.,"['honest', 'great', 'fanaticism', 'apple', 'turning', 'equally', 'great', 'dislike']","['honest', 'great', 'fanatic', 'appl', 'turn', 'equal', 'great', 'dislik']","['honest', 'great', 'fanaticism', 'apple', 'turning', 'equally', 'great', 'dislike']"
623497818,False,finalized,3,12/12/2014 1:06,1,1.0,Sat Dec 06 00:16:30 +0000 2014,5.41e+17,#AAPL OR @Apple,,"@apple, I really do know my mouse batteries haven't inceased in charge since the last time my mac told me they were low","['apple', 'really', 'know', 'mouse', 'batteries', 'inceased', 'charge', 'since', 'last', 'time', 'mac', 'told', 'low']","['appl', 'realli', 'know', 'mous', 'batteri', 'inceas', 'charg', 'sinc', 'last', 'time', 'mac', 'told', 'low']","['apple', 'really', 'know', 'mouse', 'battery', 'inceased', 'charge', 'since', 'last', 'time', 'mac', 'told', 'low']"
623497819,False,finalized,3,12/12/2014 14:44,1,0.6547,Sat Dec 06 00:21:07 +0000 2014,5.41e+17,#AAPL OR @Apple,,#chrome needs a fucking update ASAP. Why do @apple and @google play this stupid back n forth shit over software. #letmecreate,"['chrome', 'needs', 'fucking', 'update', 'asap', 'apple', 'google', 'play', 'stupid', 'back', 'n', 'forth', 'shit', 'software', 'letmecreate']","['chrome', 'need', 'fuck', 'updat', 'asap', 'appl', 'googl', 'play', 'stupid', 'back', 'n', 'forth', 'shit', 'softwar', 'letmecr']","['chrome', 'need', 'fucking', 'update', 'asap', 'apple', 'google', 'play', 'stupid', 'back', 'n', 'forth', 'shit', 'software', 'letmecreate']"
623497820,True,golden,14,,1,1.0,Sat Dec 06 00:21:10 +0000 2014,5.41e+17,#AAPL OR @Apple,1,"My phone died at 8%, why would you let this happen @apple?","['phone', 'died', '8', 'would', 'let', 'happen', 'apple']","['phone', 'die', '8', 'would', 'let', 'happen', 'appl']","['phone', 'died', '8', 'would', 'let', 'happen', 'apple']"
623497821,False,finalized,3,12/12/2014 19:41,1,1.0,Sat Dec 06 00:26:45 +0000 2014,5.41e+17,#AAPL OR @Apple,,dang this phone fuckin sucks. fuck you @apple!!! piece of shit iPhone man. y'all disappoint me.,"['dang', 'phone', 'fuckin', 'sucks', 'fuck', 'apple', 'piece', 'shit', 'iphone', 'man', 'disappoint']","['dang', 'phone', 'fuckin', 'suck', 'fuck', 'appl', 'piec', 'shit', 'iphon', 'man', 'disappoint']","['dang', 'phone', 'fuckin', 'suck', 'fuck', 'apple', 'piece', 'shit', 'iphone', 'man', 'disappoint']"
623497822,False,finalized,3,12/12/2014 22:12,1,1.0,Sat Dec 06 00:28:46 +0000 2014,5.41e+17,#AAPL OR @Apple,,Safari just crashed on me and I didn't have any tabs open wtf @apple,"['safari', 'crashed', 'tabs', 'open', 'wtf', 'apple']","['safari', 'crash', 'tab', 'open', 'wtf', 'appl']","['safari', 'crashed', 'tab', 'open', 'wtf', 'apple']"
623497823,False,finalized,3,12/12/2014 21:42,3,0.6825,Sat Dec 06 00:34:29 +0000 2014,5.41e+17,#AAPL OR @Apple,,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET","['rt', 'onerepublic', 'studio', '45', '000', 'ft', 'one', 'outlet', '4', 'computers', 'apple', 'need', 'batteries', 'future']","['rt', 'onerepubl', 'studio', '45', '000', 'ft', 'one', 'outlet', '4', 'comput', 'appl', 'need', 'batteri', 'futur']","['rt', 'onerepublic', 'studio', '45', '000', 'ft', 'one', 'outlet', '4', 'computer', 'apple', 'need', 'battery', 'future']"
