_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text
623497774,FALSE,finalized,3,12/12/2014 22:13,5,1,Fri Dec 05 22:23:47 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt shannonmmiller love the apple is supporting hourofcode with workshops
623497775,FALSE,finalized,6,12/11/2014 21:48,3,0.5146,Fri Dec 05 22:32:40 +0000 2014,5.41E+17,#AAPL OR @Apple,,dear apple bring my phone quicker
623497776,FALSE,finalized,3,12/11/2014 21:13,1,0.6505,Fri Dec 05 22:35:19 +0000 2014,5.41E+17,#AAPL OR @Apple,,ie chrome and firefox all now have public feature roadmaps come on apple safari feel free to fork
623497777,FALSE,finalized,6,12/12/2014 6:10,1,0.676,Fri Dec 05 22:36:15 +0000 2014,5.41E+17,#AAPL OR @Apple,,morning or should i say evening now that apple replaced my crimped cord
623497778,FALSE,finalized,3,12/12/2014 10:31,1,0.6828,Fri Dec 05 22:39:25 +0000 2014,5.41E+17,#AAPL OR @Apple,,jacobrossi yeah seriously why doesn t apple have one good developer relations i think to have one
623497779,FALSE,finalized,3,12/12/2014 21:02,3,1,Fri Dec 05 22:42:17 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple facing a challenge from google s android aapl
623497780,FALSE,finalized,3,12/12/2014 21:38,3,0.6538,Fri Dec 05 22:47:48 +0000 2014,5.41E+17,#AAPL OR @Apple,,my apple autocorrect changes muslim to awesome and i m okay with that
623497781,FALSE,finalized,3,12/11/2014 20:59,3,0.6722,Fri Dec 05 22:48:19 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt hsmoghul my apple autocorrect changes muslim to awesome and i m okay with that
623497782,FALSE,finalized,3,12/12/2014 22:13,3,0.6556,Fri Dec 05 22:48:29 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt hsmoghul my apple autocorrect changes muslim to awesome and i m okay with that
623497783,FALSE,finalized,3,12/12/2014 19:41,3,0.7087,Fri Dec 05 22:58:29 +0000 2014,5.41E+17,#AAPL OR @Apple,,jdelaneyxo beta testing the newest apple product the isee
623497784,FALSE,finalized,3,12/11/2014 14:54,1,1,Fri Dec 05 22:58:44 +0000 2014,5.41E+17,#AAPL OR @Apple,,hey apple my 5s keeps glitching
623497785,FALSE,finalized,3,12/12/2014 15:01,3,1,Fri Dec 05 23:00:14 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple antitrust case hangs in the balance apple antitrust wow ipod
623497786,FALSE,finalized,3,12/12/2014 12:18,3,1,Fri Dec 05 23:05:28 +0000 2014,5.41E+17,#AAPL OR @Apple,,why apple google and facebook have their own programming languages code analysis web tech nerdup
623497787,FALSE,finalized,3,12/11/2014 23:31,1,1,Fri Dec 05 23:08:17 +0000 2014,5.41E+17,#AAPL OR @Apple,,hey apple every time you update itunes you make it worse and worse dontupdateitunes
623497788,FALSE,finalized,3,12/11/2014 18:47,1,1,Fri Dec 05 23:13:16 +0000 2014,5.41E+17,#AAPL OR @Apple,,britt bumgarner briannalengy i mean it didn t auto correct so who is really at fault here apple
623497789,FALSE,finalized,3,12/12/2014 2:00,3,0.6675,Fri Dec 05 23:13:35 +0000 2014,5.41E+17,#AAPL OR @Apple,,jessicab515 britt bumgarner apple fight fight fight
623497790,FALSE,finalized,3,12/12/2014 1:46,1,0.6765,Fri Dec 05 23:14:05 +0000 2014,5.41E+17,#AAPL OR @Apple,,briannalengy jessicab515 apple apple i m gon na sue you for thatb
623497791,FALSE,finalized,6,12/12/2014 19:38,3,0.691,Fri Dec 05 23:16:05 +0000 2014,5.41E+17,#AAPL OR @Apple,,12 gift ideas for the apple lover who has everything apple technology
623497792,FALSE,finalized,3,12/12/2014 2:13,1,1,Fri Dec 05 23:19:35 +0000 2014,5.41E+17,#AAPL OR @Apple,,every time i change keyboards this come up like wtf apple get your shit together
623497793,FALSE,finalized,6,12/12/2014 10:31,not_relevant,0.6614,Fri Dec 05 23:30:04 +0000 2014,5.41E+17,#AAPL OR @Apple,,aapl taser ceo sees federal funding tripling body camera business
623497794,FALSE,finalized,3,12/12/2014 14:08,3,1,Fri Dec 05 23:39:35 +0000 2014,5.41E+17,#AAPL OR @Apple,,things are happening apple
623497795,FALSE,finalized,3,12/11/2014 22:25,3,0.6861,Fri Dec 05 23:39:50 +0000 2014,5.41E+17,#AAPL OR @Apple,,breaking nyc ericgarnet protestors occupy apple story in ny icantbreath 11x live rebelutionary z
623497796,FALSE,finalized,3,12/12/2014 4:03,3,0.6619,Fri Dec 05 23:41:04 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple apple s iphone6plus captures christmas at the white house friday 5 december
623497797,FALSE,finalized,3,12/12/2014 1:51,3,0.6774,Fri Dec 05 23:44:10 +0000 2014,5.41E+17,#AAPL OR @Apple,,4 5 min silence mikebrown nyc protesters apple store stackizshort ericgarner icantbreathe blacklivesmatter
623497798,FALSE,finalized,3,12/12/2014 21:52,3,0.6578,Fri Dec 05 23:44:24 +0000 2014,5.41E+17,#AAPL OR @Apple,,steve jobs deposition video shown in ongoing ipod class action lawsuit aapl
623497799,FALSE,finalized,3,12/12/2014 13:13,3,0.6851,Fri Dec 05 23:45:04 +0000 2014,5.41E+17,#AAPL OR @Apple,,aapl apple could face iphone 6 shortages next year
623497800,TRUE,golden,19,,1,1,Fri Dec 05 23:47:47 +0000 2014,5.41E+17,#AAPL OR @Apple,1,apple last time i checked i thought i bought a iphone 6 not a slippery ass bar of soap disguised as one i didnt deserve this
623497801,FALSE,finalized,3,12/12/2014 22:12,3,0.6632,Fri Dec 05 23:48:18 +0000 2014,5.41E+17,#AAPL OR @Apple,,mark my words apple wild do away with the iphone 5c and bring back the 4 iphone the 5s is the ultimate form factor welcome iphone mini
623497802,FALSE,finalized,3,12/12/2014 19:54,3,1,Fri Dec 05 23:49:14 +0000 2014,5.41E+17,#AAPL OR @Apple,,iphone6c release date rumours and leaked images apple apple said to be working friday 5 decem
623497803,FALSE,finalized,3,12/12/2014 21:21,3,1,Fri Dec 05 23:49:39 +0000 2014,5.41E+17,#AAPL OR @Apple,,nyc ericgarner protesters stage die in apple store live rebelutionary z blacklivesmatters shutitdown
623497804,FALSE,finalized,3,12/12/2014 8:52,3,1,Fri Dec 05 23:53:58 +0000 2014,5.41E+17,#AAPL OR @Apple,,the best link of the day on usemuzli tech facebook ceo mark zuckerberg goes after tim cook apple appadvice
623497805,FALSE,finalized,3,12/12/2014 2:33,3,0.6827,Fri Dec 05 23:54:35 +0000 2014,5.41E+17,#AAPL OR @Apple,,ernestszoka super stoked about the new only one update was hoping apple would get to it today ah well great game great job
623497806,FALSE,finalized,4,12/12/2014 4:03,3,0.7201,Fri Dec 05 23:54:49 +0000 2014,5.41E+17,#AAPL OR @Apple,,stackizshort streaming now from apple nyc 5th ave store icantbreathe ericgarner ferguson thisstopstoday
623497807,FALSE,finalized,3,12/12/2014 2:50,3,1,Fri Dec 05 23:55:16 +0000 2014,5.41E+17,#AAPL OR @Apple,,eliransapir apple ok duly noted
623497808,FALSE,finalized,3,12/12/2014 20:39,1,1,Fri Dec 05 23:57:44 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt danielllebaker paid 20 for a new 5 charger and couldn t b more pissed about it this is rape apple
623497809,FALSE,finalized,3,12/12/2014 2:28,3,1,Sat Dec 06 00:01:12 +0000 2014,5.41E+17,#AAPL OR @Apple,,mkt final aapl putcallratios for friday december 5 2014
623497810,FALSE,finalized,3,12/12/2014 1:18,3,0.6759,Sat Dec 06 00:01:13 +0000 2014,5.41E+17,#AAPL OR @Apple,,final aapl putcallratios for friday december 5 2014 via hamzei
623497811,FALSE,finalized,4,12/12/2014 15:50,3,0.7039,Sat Dec 06 00:05:12 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple why isnt the wwa movie on itunes
623497812,FALSE,finalized,3,12/12/2014 2:02,1,1,Sat Dec 06 00:07:17 +0000 2014,5.41E+17,#AAPL OR @Apple,,protesters in the apple store pretty much sums it up its like a gravitational pull shocked it took this long next stop starbucks
623497813,FALSE,finalized,3,12/12/2014 15:02,3,0.6678,Sat Dec 06 00:08:05 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt onerepublic studio at 45 000 ft one outlet 4 computers apple we need the batteries of the future now
623497814,FALSE,finalized,3,12/12/2014 2:05,1,1,Sat Dec 06 00:08:25 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt mrushh hey apple why is my phone dying when it s on the charger ur stuff sucks
623497815,FALSE,finalized,3,12/12/2014 8:42,3,1,Sat Dec 06 00:08:46 +0000 2014,5.41E+17,#AAPL OR @Apple,,mrbeagleman apple if starbucks shuts down anon is decimated
623497816,FALSE,finalized,3,12/12/2014 3:33,3,0.6652,Sat Dec 06 00:09:17 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt b30wu1f2 mrbeagleman apple if starbucks shuts down anon is decimated
623497817,FALSE,finalized,3,12/12/2014 22:03,1,1,Sat Dec 06 00:13:45 +0000 2014,5.41E+17,#AAPL OR @Apple,,i have to be honest my once great fanaticism for apple is turning into an equally great dislike
623497818,FALSE,finalized,3,12/12/2014 1:06,1,1,Sat Dec 06 00:16:30 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple i really do know my mouse batteries haven t inceased in charge since the last time my mac told me they were low
623497819,FALSE,finalized,3,12/12/2014 14:44,1,0.6547,Sat Dec 06 00:21:07 +0000 2014,5.41E+17,#AAPL OR @Apple,,chrome needs a fucking update asap why do apple and google play this stupid back n forth shit over software letmecreate
623497820,TRUE,golden,14,,1,1,Sat Dec 06 00:21:10 +0000 2014,5.41E+17,#AAPL OR @Apple,1,my phone died at 8 why would you let this happen apple
623497821,FALSE,finalized,3,12/12/2014 19:41,1,1,Sat Dec 06 00:26:45 +0000 2014,5.41E+17,#AAPL OR @Apple,,dang this phone fuckin sucks fuck you apple piece of shit iphone man y all disappoint me
623497822,FALSE,finalized,3,12/12/2014 22:12,1,1,Sat Dec 06 00:28:46 +0000 2014,5.41E+17,#AAPL OR @Apple,,safari just crashed on me and i didn t have any tabs open wtf apple
623497823,FALSE,finalized,3,12/12/2014 21:42,3,0.6825,Sat Dec 06 00:34:29 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt onerepublic studio at 45 000 ft one outlet 4 computers apple we need the batteries of the future now
623497824,FALSE,finalized,3,12/12/2014 1:34,1,1,Sat Dec 06 00:38:14 +0000 2014,5.41E+17,#AAPL OR @Apple,,hey apple how about you guys make a charger that lasts more than 2 fucking weeks
623497825,FALSE,finalized,3,12/12/2014 0:38,1,1,Sat Dec 06 00:38:34 +0000 2014,5.41E+17,#AAPL OR @Apple,,mrbeagleman kronykal apple that coffee s not even fair trade
623497826,TRUE,golden,12,,1,0.5833,Sat Dec 06 00:39:28 +0000 2014,5.41E+17,#AAPL OR @Apple,"3
1",apple emojis en mac pleaaaase
623497827,FALSE,finalized,3,12/12/2014 21:52,3,0.6884,Sat Dec 06 00:39:33 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt onerepublic studio at 45 000 ft one outlet 4 computers apple we need the batteries of the future now
623497828,FALSE,finalized,3,12/11/2014 20:06,3,1,Sat Dec 06 00:42:27 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple ceo tim cook comes out as gay apple via posh360 net
623497829,FALSE,finalized,3,12/12/2014 3:40,5,0.6796,Sat Dec 06 00:42:43 +0000 2014,5.41E+17,#AAPL OR @Apple,,got some stuff apple store amp macys for men fashionshowmakl
623497830,FALSE,finalized,3,12/11/2014 22:30,not_relevant,0.665,Sat Dec 06 00:43:09 +0000 2014,5.41E+17,#AAPL OR @Apple,,final aapl putcallratios for friday december 5 2014
623497831,FALSE,finalized,3,12/11/2014 14:38,1,1,Sat Dec 06 00:44:59 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt metzzler hey apple how about you guys make a charger that lasts more than 2 fucking weeks
623497832,FALSE,finalized,3,12/12/2014 1:57,5,0.6774,Sat Dec 06 00:48:06 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt hsmoghul my apple autocorrect changes muslim to awesome and i m okay with that
623497833,FALSE,finalized,3,12/12/2014 14:29,1,1,Sat Dec 06 00:48:27 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt mrushh hey apple why is my phone dying when it s on the charger ur stuff sucks
623497834,FALSE,finalized,3,12/12/2014 9:28,1,1,Sat Dec 06 00:54:10 +0000 2014,5.41E+17,#AAPL OR @Apple,,man the espn3 app on apple tv is some hot garbage
623497835,FALSE,finalized,4,12/12/2014 0:43,3,0.756,Sat Dec 06 01:03:03 +0000 2014,5.41E+17,#AAPL OR @Apple,,had a job interview no idea how to be apple specialist in students need teachers it s a humanrights issue drarik
623497836,FALSE,finalized,6,12/12/2014 6:10,3,0.4705,Sat Dec 06 01:03:04 +0000 2014,5.41E+17,#AAPL OR @Apple,,just trying to buy a charger at apple protest nyc wecantbreathe 5thave apple store fifth avenue
623497837,FALSE,finalized,3,12/12/2014 1:51,1,1,Sat Dec 06 01:03:24 +0000 2014,5.41E+17,#AAPL OR @Apple,,if you have an ipad 2 don t update it to ios8 it s buggy and slow apple apple
623497838,FALSE,finalized,3,12/12/2014 3:11,3,0.6826,Sat Dec 06 01:04:48 +0000 2014,5.41E+17,#AAPL OR @Apple,,id appreciate a 3 way facetime feature apple
623497839,FALSE,finalized,3,12/12/2014 20:01,1,1,Sat Dec 06 01:16:27 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple fix your ios8 garbage software mix in an update asap
623497840,FALSE,finalized,3,12/12/2014 21:42,1,0.6661,Sat Dec 06 01:20:07 +0000 2014,5.41E+17,#AAPL OR @Apple,,what the hell apple
623497841,FALSE,finalized,4,12/11/2014 14:05,3,1,Sat Dec 06 01:20:27 +0000 2014,5.41E+17,#AAPL OR @Apple,,cyndi lauper and cinna my big ask phone on tv apple iphone6plus rockefeller center
623497842,FALSE,finalized,6,12/12/2014 19:11,3,0.6839,Sat Dec 06 01:21:30 +0000 2014,5.41E+17,#AAPL OR @Apple,,ubs increases apple apple s iphone6 sales revenue and eps friday 5 december
623497843,FALSE,finalized,3,12/11/2014 21:47,1,1,Sat Dec 06 01:21:35 +0000 2014,5.41E+17,#AAPL OR @Apple,,cgk had laptop prob today apple local useless tech support useless 1 hr at genius bar useless buy a pc next time
623497844,FALSE,finalized,3,12/12/2014 2:50,5,0.6769,Sat Dec 06 01:22:28 +0000 2014,5.41E+17,#AAPL OR @Apple,,cleosbaby64 apple stackizshort thank you good coverage w nofear
623497845,FALSE,finalized,3,12/12/2014 21:54,5,0.6884,Sat Dec 06 01:23:32 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt fullcircleone cleosbaby64 apple stackizshort thank you good coverage w nofear
623497846,FALSE,finalized,3,12/11/2014 23:57,5,1,Sat Dec 06 01:27:09 +0000 2014,5.41E+17,#AAPL OR @Apple,,fullcircleone thanx big apple thanx goes 2 stackizshort amp rebelutionary z on the ground ferguson2nyc blacklivesmatter icantbreathe
623497847,FALSE,finalized,3,12/12/2014 19:56,3,0.6492,Sat Dec 06 01:27:54 +0000 2014,5.41E+17,#AAPL OR @Apple,,cleosbaby64 apple stackizshort rebelutionary z have nofear
623497848,FALSE,finalized,3,12/12/2014 12:15,3,1,Sat Dec 06 01:30:03 +0000 2014,5.41E+17,#AAPL OR @Apple,,aapl apple loop iphone 6s rumors the myth of steve job s garage iphone 6
623497849,FALSE,finalized,3,12/12/2014 2:02,1,1,Sat Dec 06 01:33:30 +0000 2014,5.41E+17,#AAPL OR @Apple,,the silicone on my case is peeling wtf apple
623497850,FALSE,finalized,3,12/12/2014 19:41,3,1,Sat Dec 06 01:47:08 +0000 2014,5.41E+17,#AAPL OR @Apple,,we need more products like aviate companies like blackberry amp apple need to embrace the customization of quality themes
623497851,FALSE,finalized,3,12/12/2014 2:45,1,1,Sat Dec 06 01:54:17 +0000 2014,5.41E+17,#AAPL OR @Apple,,y all petty as hell apple
623497852,FALSE,finalized,3,12/12/2014 21:50,3,0.6825,Sat Dec 06 01:57:55 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt onerepublic studio at 45 000 ft one outlet 4 computers apple we need the batteries of the future now
623497853,FALSE,finalized,3,12/12/2014 11:19,1,1,Sat Dec 06 02:07:37 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple what a nice piece of crap you ve created great job pay more get less crapple fail
623497854,FALSE,finalized,3,12/12/2014 21:11,3,0.6647,Sat Dec 06 02:10:10 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt onerepublic studio at 45 000 ft one outlet 4 computers apple we need the batteries of the future now
623497855,FALSE,finalized,3,12/11/2014 14:46,3,1,Sat Dec 06 02:12:02 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt onerepublic studio at 45 000 ft one outlet 4 computers apple we need the batteries of the future now
623497856,FALSE,finalized,8,12/11/2014 13:55,not_relevant,0.5095,Sat Dec 06 02:21:06 +0000 2014,5.41E+17,#AAPL OR @Apple,,chantalireland apple slab pie sounds amazing do you have a link
623497857,FALSE,finalized,3,12/12/2014 11:26,1,1,Sat Dec 06 02:28:14 +0000 2014,5.41E+17,#AAPL OR @Apple,,fuck u apple
623497858,FALSE,finalized,3,12/11/2014 22:17,1,1,Sat Dec 06 02:43:14 +0000 2014,5.41E+17,#AAPL OR @Apple,,tim cook therealjonyive iosissues ios8problems apple more issues now safari i want jobs quality control back
623497859,TRUE,golden,15,,1,1,Sat Dec 06 02:48:22 +0000 2014,5.41E+17,#AAPL OR @Apple,1,since when did apple stop replacing iphone units due to defect just because i have some scratches on my phone doesn t mean i dropped it
623497860,FALSE,finalized,3,12/12/2014 21:15,3,0.6725,Sat Dec 06 02:50:30 +0000 2014,5.41E+17,#AAPL OR @Apple,,appleofficialll apple on hold 45 minutes 2 update credit 4 2 yr old to watch sleeping beauty
623497861,FALSE,finalized,3,12/12/2014 17:55,1,1,Sat Dec 06 02:59:21 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple on hold 56 min
623497862,FALSE,finalized,3,12/12/2014 3:13,3,0.6616,Sat Dec 06 02:59:57 +0000 2014,5.41E+17,#AAPL OR @Apple,,surface apple microsoft at last it is good to see competition heating up great for consumers
623497863,FALSE,finalized,3,12/12/2014 1:40,3,1,Sat Dec 06 03:00:04 +0000 2014,5.41E+17,#AAPL OR @Apple,,trade aapl free nightly updates are posted here on twitter or you can visit the trade aapl free website here
623497864,FALSE,finalized,3,12/12/2014 9:16,1,1,Sat Dec 06 03:07:30 +0000 2014,5.41E+17,#AAPL OR @Apple,,my phone is plugged in and losing battery thanks apple
623497865,FALSE,finalized,3,12/12/2014 21:34,3,0.6578,Sat Dec 06 03:12:54 +0000 2014,5.41E+17,#AAPL OR @Apple,,tim cook someone anyone 2 help apple
623497866,FALSE,finalized,3,12/12/2014 16:21,3,1,Sat Dec 06 03:28:16 +0000 2014,5.41E+17,#AAPL OR @Apple,,5sos omg this would actually be a rlly cute emoji apple
623497867,FALSE,finalized,6,12/12/2014 19:54,1,0.6742,Sat Dec 06 03:30:21 +0000 2014,5.41E+17,#AAPL OR @Apple,,hitting below the belt apple deleted rivals music from ipods court hears musicnews
623497868,FALSE,finalized,3,12/11/2014 14:07,3,1,Sat Dec 06 03:43:06 +0000 2014,5.41E+17,#AAPL OR @Apple,,marxculture appleuk apple ugh i m no longer a dev remember i now wear a suit oh wait i don t like suits yeh i ll probly do it
623497869,FALSE,finalized,7,12/11/2014 14:23,1,0.5667,Sat Dec 06 04:05:35 +0000 2014,5.41E+17,#AAPL OR @Apple,,ha ha ny1 just reported that the lie in at apple was more organized then the normal big crowds that they re use to shutitdown
623497870,FALSE,finalized,3,12/12/2014 21:38,3,0.6884,Sat Dec 06 04:11:01 +0000 2014,5.41E+17,#AAPL OR @Apple,,rt onerepublic studio at 45 000 ft one outlet 4 computers apple we need the batteries of the future now
623497871,FALSE,finalized,4,12/12/2014 20:42,3,0.734,Sat Dec 06 04:17:23 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple inc to expand retail in india aapl
623497872,FALSE,finalized,3,12/12/2014 20:39,3,1,Sat Dec 06 04:18:44 +0000 2014,5.41E+17,#AAPL OR @Apple,,i went from samsungtweets to apple overnight whathappened
623497873,FALSE,finalized,3,12/12/2014 19:36,1,1,Sat Dec 06 04:21:24 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple duck off
623497874,FALSE,finalized,3,12/12/2014 21:06,1,0.6517,Sat Dec 06 04:28:29 +0000 2014,5.41E+17,#AAPL OR @Apple,,how tf do u even get lasagna and laryngitis mixed up wtf apple
623497875,FALSE,finalized,3,12/12/2014 13:17,1,1,Sat Dec 06 04:32:32 +0000 2014,5.41E+17,#AAPL OR @Apple,,apple stevejobs itunesmusic yooo fam it s been 48 hours where s my email back i need that jcolenc album when it drops
